target,location,truth_date,year_week,value,data_source
ARI incidence,FR,2024-03-24,2024-W12,133.6,ERVISS
ARI incidence,FR,2024-03-17,2024-W11,147.3,ERVISS
ARI incidence,FR,2024-03-10,2024-W10,164.7,ERVISS
ARI incidence,FR,2024-03-03,2024-W09,177.5,ERVISS
ARI incidence,FR,2024-02-25,2024-W08,241.3,ERVISS
ARI incidence,FR,2024-02-18,2024-W07,299.1,ERVISS
ARI incidence,FR,2024-02-11,2024-W06,401.7,ERVISS
ARI incidence,FR,2024-02-04,2024-W05,457.5,ERVISS
ARI incidence,FR,2024-01-28,2024-W04,474.8,ERVISS
ARI incidence,FR,2024-01-21,2024-W03,395.6,ERVISS
ARI incidence,FR,2024-01-14,2024-W02,339.0,ERVISS
ARI incidence,FR,2024-01-07,2024-W01,315.5,ERVISS
ARI incidence,FR,2023-12-31,2023-W52,312.1,ERVISS
ARI incidence,FR,2023-12-24,2023-W51,428.5,ERVISS
ARI incidence,FR,2023-12-17,2023-W50,428.4,ERVISS
ARI incidence,FR,2023-12-10,2023-W49,437.0,ERVISS
ARI incidence,FR,2023-12-03,2023-W48,376.8,ERVISS
ARI incidence,FR,2023-11-26,2023-W47,342.9,ERVISS
ARI incidence,FR,2023-11-19,2023-W46,260.0,ERVISS
ARI incidence,FR,2023-11-12,2023-W45,228.8,ERVISS
ARI incidence,FR,2023-11-05,2023-W44,165.5,ERVISS
ARI incidence,FR,2023-10-29,2023-W43,160.2,ERVISS
ARI incidence,FR,2023-10-22,2023-W42,187.6,ERVISS
ARI incidence,FR,2023-10-15,2023-W41,192.7,ERVISS
ARI incidence,FR,2023-10-08,2023-W40,221.3,ERVISS
ARI incidence,FR,2023-10-01,2023-W39,239.1,ERVISS
ARI incidence,FR,2023-09-24,2023-W38,214.5,ERVISS
ARI incidence,FR,2023-09-17,2023-W37,166.8,ERVISS
ARI incidence,FR,2023-09-10,2023-W36,138.4,ERVISS
ARI incidence,FR,2023-09-03,2023-W35,114.8,ERVISS
ARI incidence,FR,2023-08-27,2023-W34,94.9,ERVISS
ARI incidence,FR,2023-08-20,2023-W33,78.2,ERVISS
ARI incidence,FR,2023-08-13,2023-W32,67.7,ERVISS
ARI incidence,FR,2023-08-06,2023-W31,68.6,ERVISS
ARI incidence,FR,2023-04-30,2023-W17,116.0,ERVISS
ARI incidence,FR,2023-04-23,2023-W16,104.6,ERVISS
ARI incidence,FR,2023-04-16,2023-W15,126.6,ERVISS
ARI incidence,FR,2023-04-09,2023-W14,150.1,ERVISS
ARI incidence,FR,2023-04-02,2023-W13,182.4,ERVISS
ARI incidence,FR,2023-03-26,2023-W12,197.7,ERVISS
ARI incidence,FR,2023-03-19,2023-W11,197.2,ERVISS
ARI incidence,FR,2023-03-12,2023-W10,200.2,ERVISS
ARI incidence,FR,2023-03-05,2023-W09,164.1,ERVISS
ARI incidence,FR,2023-02-26,2023-W08,189.3,ERVISS
ARI incidence,FR,2023-02-19,2023-W07,217.5,ERVISS
ARI incidence,FR,2023-02-12,2023-W06,242.8,ERVISS
ARI incidence,FR,2023-02-05,2023-W05,232.9,ERVISS
ARI incidence,FR,2023-01-29,2023-W04,185.0,ERVISS
ARI incidence,FR,2023-01-22,2023-W03,175.0,ERVISS
ARI incidence,FR,2023-01-15,2023-W02,198.2,ERVISS
ARI incidence,FR,2023-01-08,2023-W01,294.4,ERVISS
ARI incidence,FR,2023-01-01,2022-W52,355.7,ERVISS
ARI incidence,FR,2022-12-25,2022-W51,570.9,ERVISS
ARI incidence,FR,2022-12-18,2022-W50,586.2,ERVISS
ARI incidence,FR,2022-12-11,2022-W49,454.0,ERVISS
ARI incidence,FR,2022-12-04,2022-W48,360.3,ERVISS
ARI incidence,FR,2022-11-27,2022-W47,305.1,ERVISS
ARI incidence,FR,2022-11-20,2022-W46,225.7,ERVISS
ARI incidence,FR,2022-11-13,2022-W45,158.3,ERVISS
ARI incidence,FR,2022-11-06,2022-W44,132.3,ERVISS
ARI incidence,FR,2022-10-30,2022-W43,178.5,ERVISS
ARI incidence,FR,2022-10-23,2022-W42,185.4,ERVISS
ARI incidence,FR,2022-10-16,2022-W41,189.4,ERVISS
ARI incidence,FR,2022-10-09,2022-W40,180.8,ERVISS
ARI incidence,FR,2022-10-02,2022-W39,177.0,ERVISS
ARI incidence,FR,2022-09-25,2022-W38,125.8,ERVISS
ARI incidence,FR,2022-09-18,2022-W37,95.8,ERVISS
ARI incidence,FR,2022-09-11,2022-W36,66.6,ERVISS
ARI incidence,FR,2022-09-04,2022-W35,51.1,ERVISS
ARI incidence,FR,2022-08-28,2022-W34,49.3,ERVISS
ARI incidence,FR,2022-08-21,2022-W33,44.8,ERVISS
ARI incidence,FR,2022-08-14,2022-W32,62.5,ERVISS
ARI incidence,FR,2022-08-07,2022-W31,65.7,ERVISS
ARI incidence,FR,2022-05-15,2022-W19,74.7,ERVISS
ARI incidence,FR,2022-05-08,2022-W18,96.7,ERVISS
ARI incidence,FR,2022-05-01,2022-W17,115.0,ERVISS
ARI incidence,FR,2022-04-24,2022-W16,158.9,ERVISS
ARI incidence,FR,2022-04-17,2022-W15,273.1,ERVISS
ARI incidence,FR,2022-04-10,2022-W14,384.4,ERVISS
ARI incidence,FR,2022-04-03,2022-W13,442.7,ERVISS
ARI incidence,FR,2022-03-27,2022-W12,379.4,ERVISS
ARI incidence,FR,2022-03-20,2022-W11,281.1,ERVISS
ARI incidence,FR,2022-03-13,2022-W10,215.2,ERVISS
ARI incidence,FR,2022-03-06,2022-W09,126.8,ERVISS
ARI incidence,FR,2022-02-27,2022-W08,94.0,ERVISS
ARI incidence,FR,2022-02-20,2022-W07,107.4,ERVISS
ARI incidence,FR,2022-02-13,2022-W06,145.3,ERVISS
ARI incidence,FR,2022-02-06,2022-W05,207.9,ERVISS
ARI incidence,FR,2022-01-30,2022-W04,221.9,ERVISS
ARI incidence,FR,2022-01-23,2022-W03,234.0,ERVISS
ARI incidence,FR,2022-01-16,2022-W02,200.8,ERVISS
ARI incidence,FR,2022-01-09,2022-W01,215.0,ERVISS
ARI incidence,FR,2022-01-02,2021-W52,183.8,ERVISS
ARI incidence,FR,2021-12-26,2021-W51,147.9,ERVISS
ARI incidence,FR,2021-12-19,2021-W50,151.4,ERVISS
ARI incidence,FR,2021-12-12,2021-W49,150.2,ERVISS
ARI incidence,FR,2021-12-05,2021-W48,158.2,ERVISS
ARI incidence,FR,2021-11-28,2021-W47,147.6,ERVISS
ARI incidence,FR,2021-11-21,2021-W46,131.2,ERVISS
ARI incidence,FR,2021-11-14,2021-W45,92.8,ERVISS
ARI incidence,FR,2021-11-07,2021-W44,89.1,ERVISS
ARI incidence,FR,2021-10-31,2021-W43,102.1,ERVISS
ARI incidence,FR,2021-10-24,2021-W42,131.0,ERVISS
ARI incidence,FR,2021-10-17,2021-W41,115.9,ERVISS
ARI incidence,FR,2021-10-10,2021-W40,112.1,ERVISS
ARI incidence,FR,2021-10-03,2021-W39,98.8,ERVISS
ARI incidence,FR,2021-09-26,2021-W38,71.9,ERVISS
ARI incidence,FR,2021-09-19,2021-W37,58.8,ERVISS
ARI incidence,FR,2021-09-12,2021-W36,41.5,ERVISS
ARI incidence,FR,2021-09-05,2021-W35,37.3,ERVISS
ARI incidence,FR,2021-08-29,2021-W34,44.6,ERVISS
ARI incidence,FR,2021-08-22,2021-W33,39.9,ERVISS
ARI incidence,FR,2021-08-15,2021-W32,46.3,ERVISS
ARI incidence,FR,2021-08-08,2021-W31,61.2,ERVISS
ARI incidence,FR,2021-04-18,2021-W15,83.4,ERVISS
ARI incidence,FR,2021-04-11,2021-W14,80.5,ERVISS
ARI incidence,FR,2021-04-04,2021-W13,100.6,ERVISS
ARI incidence,FR,2021-03-28,2021-W12,116.5,ERVISS
ARI incidence,FR,2021-03-21,2021-W11,88.2,ERVISS
ARI incidence,FR,2021-03-14,2021-W10,78.5,ERVISS
ARI incidence,FR,2021-03-07,2021-W09,64.6,ERVISS
ARI incidence,FR,2021-02-28,2021-W08,79.9,ERVISS
ARI incidence,FR,2021-02-21,2021-W07,88.8,ERVISS
ARI incidence,FR,2021-02-14,2021-W06,94.6,ERVISS
ARI incidence,FR,2021-02-07,2021-W05,95.8,ERVISS
ARI incidence,FR,2021-01-31,2021-W04,112.2,ERVISS
ARI incidence,FR,2021-01-24,2021-W03,95.1,ERVISS
ARI incidence,FR,2021-01-17,2021-W02,77.7,ERVISS
ARI incidence,FR,2021-01-10,2021-W01,86.4,ERVISS
ARI incidence,FR,2021-01-03,2020-W53,64.9,ERVISS
ARI incidence,FR,2020-12-27,2020-W52,55.2,ERVISS
ARI incidence,FR,2020-12-20,2020-W51,58.0,ERVISS
ARI incidence,FR,2020-12-13,2020-W50,67.4,ERVISS
ARI incidence,FR,2020-12-06,2020-W49,56.1,ERVISS
ARI incidence,FR,2020-11-29,2020-W48,68.1,ERVISS
ARI incidence,FR,2020-11-22,2020-W47,67.6,ERVISS
ARI incidence,FR,2020-11-15,2020-W46,89.7,ERVISS
ARI incidence,FR,2020-11-08,2020-W45,146.3,ERVISS
ARI incidence,FR,2020-11-01,2020-W44,163.8,ERVISS
ARI incidence,FR,2020-10-25,2020-W43,160.2,ERVISS
ARI incidence,FR,2020-10-18,2020-W42,149.0,ERVISS
ARI incidence,FR,2020-10-11,2020-W41,126.4,ERVISS
ARI incidence,FR,2020-10-04,2020-W40,104.5,ERVISS
ARI incidence,FR,2020-09-27,2020-W39,106.5,ERVISS
ARI incidence,FR,2020-09-20,2020-W38,136.8,ERVISS
ARI incidence,FR,2020-09-13,2020-W37,87.1,ERVISS
ARI incidence,FR,2020-09-06,2020-W36,37.3,ERVISS
ARI incidence,FR,2020-08-30,2020-W35,30.6,ERVISS
ARI incidence,FR,2020-08-23,2020-W34,18.0,ERVISS
ARI incidence,FR,2020-08-16,2020-W33,16.7,ERVISS
ARI incidence,FR,2020-08-09,2020-W32,17.6,ERVISS
ARI incidence,FR,2020-08-02,2020-W31,20.6,ERVISS
ARI incidence,DE,2025-03-23,2025-W12,1417.9,ERVISS
ARI incidence,DE,2025-03-16,2025-W11,1814.9,ERVISS
ARI incidence,DE,2025-03-09,2025-W10,1840.0,ERVISS
ARI incidence,DE,2025-03-02,2025-W09,2320.0,ERVISS
ARI incidence,DE,2025-02-23,2025-W08,2534.0,ERVISS
ARI incidence,DE,2025-02-16,2025-W07,2649.9,ERVISS
ARI incidence,DE,2025-02-09,2025-W06,2475.9,ERVISS
ARI incidence,DE,2025-02-02,2025-W05,2644.0,ERVISS
ARI incidence,DE,2025-01-26,2025-W04,2190.9,ERVISS
ARI incidence,DE,2025-01-19,2025-W03,1691.9,ERVISS
ARI incidence,DE,2025-01-12,2025-W02,1695.9,ERVISS
ARI incidence,DE,2025-01-05,2025-W01,959.0,ERVISS
ARI incidence,DE,2024-12-29,2024-W52,520.0,ERVISS
ARI incidence,DE,2024-12-22,2024-W51,1644.0,ERVISS
ARI incidence,DE,2024-12-15,2024-W50,1709.0,ERVISS
ARI incidence,DE,2024-12-08,2024-W49,1621.0,ERVISS
ARI incidence,DE,2024-12-01,2024-W48,1585.9,ERVISS
ARI incidence,DE,2024-11-24,2024-W47,1667.0,ERVISS
ARI incidence,DE,2024-11-17,2024-W46,1619.9,ERVISS
ARI incidence,DE,2024-11-10,2024-W45,1725.0,ERVISS
ARI incidence,DE,2024-11-03,2024-W44,1295.0,ERVISS
ARI incidence,DE,2024-10-27,2024-W43,1660.0,ERVISS
ARI incidence,DE,2024-10-20,2024-W42,1703.0,ERVISS
ARI incidence,DE,2024-10-13,2024-W41,1928.0,ERVISS
ARI incidence,DE,2024-10-06,2024-W40,1359.0,ERVISS
ARI incidence,DE,2024-09-29,2024-W39,1477.9,ERVISS
ARI incidence,DE,2024-09-22,2024-W38,1517.0,ERVISS
ARI incidence,DE,2024-09-15,2024-W37,1095.9,ERVISS
ARI incidence,DE,2024-09-08,2024-W36,920.0,ERVISS
ARI incidence,DE,2024-09-01,2024-W35,847.9,ERVISS
ARI incidence,DE,2024-08-25,2024-W34,803.9,ERVISS
ARI incidence,DE,2024-08-18,2024-W33,691.9,ERVISS
ARI incidence,DE,2024-08-11,2024-W32,701.9,ERVISS
ARI incidence,DE,2024-08-04,2024-W31,691.0,ERVISS
ARI incidence,DE,2024-07-28,2024-W30,741.0,ERVISS
ARI incidence,DE,2024-07-21,2024-W29,861.0,ERVISS
ARI incidence,DE,2024-07-14,2024-W28,972.9,ERVISS
ARI incidence,DE,2024-07-07,2024-W27,1050.9,ERVISS
ARI incidence,DE,2024-06-30,2024-W26,960.9,ERVISS
ARI incidence,DE,2024-06-23,2024-W25,1016.9,ERVISS
ARI incidence,DE,2024-06-16,2024-W24,1027.9,ERVISS
ARI incidence,DE,2024-06-09,2024-W23,907.0,ERVISS
ARI incidence,DE,2024-06-02,2024-W22,763.9,ERVISS
ARI incidence,DE,2024-05-26,2024-W21,837.0,ERVISS
ARI incidence,DE,2024-05-19,2024-W20,1094.9,ERVISS
ARI incidence,DE,2024-05-12,2024-W19,829.0,ERVISS
ARI incidence,DE,2024-05-05,2024-W18,1004.9,ERVISS
ARI incidence,DE,2024-04-28,2024-W17,1282.9,ERVISS
ARI incidence,DE,2024-04-21,2024-W16,1140.0,ERVISS
ARI incidence,DE,2024-04-14,2024-W15,1168.0,ERVISS
ARI incidence,DE,2024-04-07,2024-W14,1131.0,ERVISS
ARI incidence,DE,2024-03-31,2024-W13,1020.9,ERVISS
ARI incidence,DE,2024-03-24,2024-W12,1370.9,ERVISS
ARI incidence,DE,2024-03-17,2024-W11,1433.0,ERVISS
ARI incidence,DE,2024-03-10,2024-W10,1427.0,ERVISS
ARI incidence,DE,2024-03-03,2024-W09,1537.9,ERVISS
ARI incidence,DE,2024-02-25,2024-W08,1800.9,ERVISS
ARI incidence,DE,2024-02-18,2024-W07,1768.0,ERVISS
ARI incidence,DE,2024-02-11,2024-W06,2068.0,ERVISS
ARI incidence,DE,2024-02-04,2024-W05,2168.0,ERVISS
ARI incidence,DE,2024-01-28,2024-W04,2028.9,ERVISS
ARI incidence,DE,2024-01-21,2024-W03,1768.9,ERVISS
ARI incidence,DE,2024-01-14,2024-W02,1637.0,ERVISS
ARI incidence,DE,2024-01-07,2024-W01,1646.0,ERVISS
ARI incidence,DE,2023-12-31,2023-W52,962.0,ERVISS
ARI incidence,DE,2023-12-24,2023-W51,2229.0,ERVISS
ARI incidence,DE,2023-12-17,2023-W50,2529.0,ERVISS
ARI incidence,DE,2023-12-10,2023-W49,2318.9,ERVISS
ARI incidence,DE,2023-12-03,2023-W48,2073.9,ERVISS
ARI incidence,DE,2023-11-26,2023-W47,2068.0,ERVISS
ARI incidence,DE,2023-11-19,2023-W46,1915.0,ERVISS
ARI incidence,DE,2023-11-12,2023-W45,1800.0,ERVISS
ARI incidence,DE,2023-11-05,2023-W44,1471.0,ERVISS
ARI incidence,DE,2023-10-29,2023-W43,1638.0,ERVISS
ARI incidence,DE,2023-10-22,2023-W42,1554.9,ERVISS
ARI incidence,DE,2023-10-15,2023-W41,1522.9,ERVISS
ARI incidence,DE,2023-10-08,2023-W40,1091.9,ERVISS
ARI incidence,DE,2023-10-01,2023-W39,1275.9,ERVISS
ARI incidence,DE,2023-09-24,2023-W38,1141.0,ERVISS
ARI incidence,DE,2023-09-17,2023-W37,1058.9,ERVISS
ARI incidence,DE,2023-09-10,2023-W36,943.9,ERVISS
ARI incidence,DE,2023-09-03,2023-W35,797.0,ERVISS
ARI incidence,DE,2023-08-27,2023-W34,685.0,ERVISS
ARI incidence,DE,2023-08-20,2023-W33,638.0,ERVISS
ARI incidence,DE,2023-08-13,2023-W32,584.0,ERVISS
ARI incidence,DE,2023-08-06,2023-W31,542.9,ERVISS
ARI incidence,DE,2023-07-30,2023-W30,544.0,ERVISS
ARI incidence,DE,2023-07-23,2023-W29,532.0,ERVISS
ARI incidence,DE,2023-07-16,2023-W28,527.9,ERVISS
ARI incidence,DE,2023-07-09,2023-W27,613.0,ERVISS
ARI incidence,DE,2023-07-02,2023-W26,558.9,ERVISS
ARI incidence,DE,2023-06-25,2023-W25,656.0,ERVISS
ARI incidence,DE,2023-06-18,2023-W24,765.0,ERVISS
ARI incidence,DE,2023-06-11,2023-W23,720.9,ERVISS
ARI incidence,DE,2023-06-04,2023-W22,762.9,ERVISS
ARI incidence,DE,2023-05-28,2023-W21,1052.9,ERVISS
ARI incidence,DE,2023-05-21,2023-W20,773.9,ERVISS
ARI incidence,DE,2023-05-14,2023-W19,1112.9,ERVISS
ARI incidence,DE,2023-05-07,2023-W18,975.0,ERVISS
ARI incidence,DE,2023-04-30,2023-W17,1176.9,ERVISS
ARI incidence,DE,2023-04-23,2023-W16,1284.9,ERVISS
ARI incidence,DE,2023-04-16,2023-W15,1119.9,ERVISS
ARI incidence,DE,2023-04-09,2023-W14,1123.9,ERVISS
ARI incidence,DE,2023-04-02,2023-W13,1656.0,ERVISS
ARI incidence,DE,2023-03-26,2023-W12,1787.9,ERVISS
ARI incidence,DE,2023-03-19,2023-W11,1923.0,ERVISS
ARI incidence,DE,2023-03-12,2023-W10,2017.0,ERVISS
ARI incidence,DE,2023-03-05,2023-W09,2182.9,ERVISS
ARI incidence,DE,2023-02-26,2023-W08,1943.9,ERVISS
ARI incidence,DE,2023-02-19,2023-W07,1859.9,ERVISS
ARI incidence,DE,2023-02-12,2023-W06,1853.0,ERVISS
ARI incidence,DE,2023-02-05,2023-W05,1730.0,ERVISS
ARI incidence,DE,2023-01-29,2023-W04,1531.0,ERVISS
ARI incidence,DE,2023-01-22,2023-W03,1340.0,ERVISS
ARI incidence,DE,2023-01-15,2023-W02,1537.0,ERVISS
ARI incidence,DE,2023-01-08,2023-W01,1850.9,ERVISS
ARI incidence,DE,2023-01-01,2022-W52,1312.9,ERVISS
ARI incidence,DE,2022-12-25,2022-W51,2786.0,ERVISS
ARI incidence,DE,2022-12-18,2022-W50,3251.0,ERVISS
ARI incidence,DE,2022-12-11,2022-W49,3211.0,ERVISS
ARI incidence,DE,2022-12-04,2022-W48,2715.0,ERVISS
ARI incidence,DE,2022-11-27,2022-W47,2253.9,ERVISS
ARI incidence,DE,2022-11-20,2022-W46,1826.9,ERVISS
ARI incidence,DE,2022-11-13,2022-W45,1665.9,ERVISS
ARI incidence,DE,2022-11-06,2022-W44,1298.0,ERVISS
ARI incidence,DE,2022-10-30,2022-W43,1740.9,ERVISS
ARI incidence,DE,2022-10-23,2022-W42,1816.9,ERVISS
ARI incidence,DE,2022-10-16,2022-W41,2185.9,ERVISS
ARI incidence,DE,2022-10-09,2022-W40,2081.9,ERVISS
ARI incidence,DE,2022-10-02,2022-W39,1895.0,ERVISS
ARI incidence,DE,2022-09-25,2022-W38,1603.0,ERVISS
ARI incidence,DE,2022-09-18,2022-W37,1213.0,ERVISS
ARI incidence,DE,2022-09-11,2022-W36,937.0,ERVISS
ARI incidence,DE,2022-09-04,2022-W35,843.0,ERVISS
ARI incidence,DE,2022-08-28,2022-W34,797.9,ERVISS
ARI incidence,DE,2022-08-21,2022-W33,824.0,ERVISS
ARI incidence,DE,2022-08-14,2022-W32,883.9,ERVISS
ARI incidence,DE,2022-08-07,2022-W31,897.9,ERVISS
ARI incidence,DE,2022-07-31,2022-W30,1055.9,ERVISS
ARI incidence,DE,2022-07-24,2022-W29,1297.9,ERVISS
ARI incidence,DE,2022-07-17,2022-W28,1473.9,ERVISS
ARI incidence,DE,2022-07-10,2022-W27,1516.0,ERVISS
ARI incidence,DE,2022-07-03,2022-W26,1462.0,ERVISS
ARI incidence,DE,2022-06-26,2022-W25,1464.9,ERVISS
ARI incidence,DE,2022-06-19,2022-W24,1075.0,ERVISS
ARI incidence,DE,2022-06-12,2022-W23,1054.0,ERVISS
ARI incidence,DE,2022-06-05,2022-W22,1109.0,ERVISS
ARI incidence,DE,2022-05-29,2022-W21,689.9,ERVISS
ARI incidence,DE,2022-05-22,2022-W20,1049.9,ERVISS
ARI incidence,DE,2022-05-15,2022-W19,1182.0,ERVISS
ARI incidence,DE,2022-05-08,2022-W18,1197.0,ERVISS
ARI incidence,DE,2022-05-01,2022-W17,1313.9,ERVISS
ARI incidence,DE,2022-04-24,2022-W16,1223.0,ERVISS
ARI incidence,DE,2022-04-17,2022-W15,1156.9,ERVISS
ARI incidence,DE,2022-04-10,2022-W14,1704.9,ERVISS
ARI incidence,DE,2022-04-03,2022-W13,1849.9,ERVISS
ARI incidence,DE,2022-03-27,2022-W12,1923.0,ERVISS
ARI incidence,DE,2022-03-20,2022-W11,2123.0,ERVISS
ARI incidence,DE,2022-03-13,2022-W10,1901.9,ERVISS
ARI incidence,DE,2022-03-06,2022-W09,1621.9,ERVISS
ARI incidence,DE,2022-02-27,2022-W08,1538.9,ERVISS
ARI incidence,DE,2022-02-20,2022-W07,1618.9,ERVISS
ARI incidence,DE,2022-02-13,2022-W06,1836.0,ERVISS
ARI incidence,DE,2022-02-06,2022-W05,1879.9,ERVISS
ARI incidence,DE,2022-01-30,2022-W04,1666.0,ERVISS
ARI incidence,DE,2022-01-23,2022-W03,1464.0,ERVISS
ARI incidence,DE,2022-01-16,2022-W02,1190.0,ERVISS
ARI incidence,DE,2022-01-09,2022-W01,1075.9,ERVISS
ARI incidence,DE,2022-01-02,2021-W52,665.9,ERVISS
ARI incidence,DE,2021-12-26,2021-W51,791.9,ERVISS
ARI incidence,DE,2021-12-19,2021-W50,1225.0,ERVISS
ARI incidence,DE,2021-12-12,2021-W49,1380.9,ERVISS
ARI incidence,DE,2021-12-05,2021-W48,1617.9,ERVISS
ARI incidence,DE,2021-11-28,2021-W47,1769.9,ERVISS
ARI incidence,DE,2021-11-21,2021-W46,1857.0,ERVISS
ARI incidence,DE,2021-11-14,2021-W45,1857.9,ERVISS
ARI incidence,DE,2021-11-07,2021-W44,1501.0,ERVISS
ARI incidence,DE,2021-10-31,2021-W43,1624.9,ERVISS
ARI incidence,DE,2021-10-24,2021-W42,1486.9,ERVISS
ARI incidence,DE,2021-10-17,2021-W41,1451.9,ERVISS
ARI incidence,DE,2021-10-10,2021-W40,1476.0,ERVISS
ARI incidence,DE,2021-10-03,2021-W39,1228.9,ERVISS
ARI incidence,DE,2021-09-26,2021-W38,1151.0,ERVISS
ARI incidence,DE,2021-09-19,2021-W37,949.0,ERVISS
ARI incidence,DE,2021-09-12,2021-W36,881.0,ERVISS
ARI incidence,DE,2021-09-05,2021-W35,788.0,ERVISS
ARI incidence,DE,2021-08-29,2021-W34,650.9,ERVISS
ARI incidence,DE,2021-08-22,2021-W33,542.0,ERVISS
ARI incidence,DE,2021-08-15,2021-W32,483.0,ERVISS
ARI incidence,DE,2021-08-08,2021-W31,491.9,ERVISS
ARI incidence,DE,2021-08-01,2021-W30,591.9,ERVISS
ARI incidence,DE,2021-07-25,2021-W29,641.0,ERVISS
ARI incidence,DE,2021-07-18,2021-W28,733.0,ERVISS
ARI incidence,DE,2021-07-11,2021-W27,760.9,ERVISS
ARI incidence,DE,2021-07-04,2021-W26,708.0,ERVISS
ARI incidence,DE,2021-06-27,2021-W25,533.0,ERVISS
ARI incidence,DE,2021-06-20,2021-W24,472.9,ERVISS
ARI incidence,DE,2021-06-13,2021-W23,453.0,ERVISS
ARI incidence,DE,2021-06-06,2021-W22,354.0,ERVISS
ARI incidence,DE,2021-05-30,2021-W21,363.9,ERVISS
ARI incidence,DE,2021-05-23,2021-W20,473.0,ERVISS
ARI incidence,DE,2021-05-16,2021-W19,353.0,ERVISS
ARI incidence,DE,2021-05-09,2021-W18,563.0,ERVISS
ARI incidence,DE,2021-05-02,2021-W17,614.0,ERVISS
ARI incidence,DE,2021-04-25,2021-W16,645.0,ERVISS
ARI incidence,DE,2021-04-18,2021-W15,689.9,ERVISS
ARI incidence,DE,2021-04-11,2021-W14,587.0,ERVISS
ARI incidence,DE,2021-04-04,2021-W13,595.0,ERVISS
ARI incidence,DE,2021-03-28,2021-W12,829.0,ERVISS
ARI incidence,DE,2021-03-21,2021-W11,750.0,ERVISS
ARI incidence,DE,2021-03-14,2021-W10,612.0,ERVISS
ARI incidence,DE,2021-03-07,2021-W09,508.9,ERVISS
ARI incidence,DE,2021-02-28,2021-W08,439.0,ERVISS
ARI incidence,DE,2021-02-21,2021-W07,436.9,ERVISS
ARI incidence,DE,2021-02-14,2021-W06,473.9,ERVISS
ARI incidence,DE,2021-02-07,2021-W05,484.9,ERVISS
ARI incidence,DE,2021-01-31,2021-W04,531.0,ERVISS
ARI incidence,DE,2021-01-24,2021-W03,571.0,ERVISS
ARI incidence,DE,2021-01-17,2021-W02,656.9,ERVISS
ARI incidence,DE,2021-01-10,2021-W01,757.0,ERVISS
ARI incidence,DE,2021-01-03,2020-W53,420.0,ERVISS
ARI incidence,DE,2020-12-27,2020-W52,542.0,ERVISS
ARI incidence,DE,2020-12-20,2020-W51,1003.0,ERVISS
ARI incidence,DE,2020-12-13,2020-W50,1143.0,ERVISS
ARI incidence,DE,2020-12-06,2020-W49,1040.0,ERVISS
ARI incidence,DE,2020-11-29,2020-W48,1036.0,ERVISS
ARI incidence,DE,2020-11-22,2020-W47,1004.0,ERVISS
ARI incidence,DE,2020-11-15,2020-W46,1012.0,ERVISS
ARI incidence,DE,2020-11-08,2020-W45,1122.9,ERVISS
ARI incidence,DE,2020-11-01,2020-W44,1216.0,ERVISS
ARI incidence,DE,2020-10-25,2020-W43,1138.9,ERVISS
ARI incidence,DE,2020-10-18,2020-W42,1019.0,ERVISS
ARI incidence,DE,2020-10-11,2020-W41,1083.0,ERVISS
ARI incidence,DE,2020-10-04,2020-W40,1091.0,ERVISS
ARI incidence,DE,2020-09-27,2020-W39,943.9,ERVISS
ARI incidence,DE,2020-09-20,2020-W38,1009.0,ERVISS
ARI incidence,DE,2020-09-13,2020-W37,958.0,ERVISS
ARI incidence,DE,2020-09-06,2020-W36,813.9,ERVISS
ARI incidence,DE,2020-08-30,2020-W35,636.0,ERVISS
ARI incidence,DE,2020-08-23,2020-W34,508.9,ERVISS
ARI incidence,DE,2020-08-16,2020-W33,428.0,ERVISS
ARI incidence,DE,2020-08-09,2020-W32,412.9,ERVISS
ARI incidence,DE,2020-08-02,2020-W31,439.0,ERVISS
ARI incidence,DE,2020-07-26,2020-W30,532.0,ERVISS
ARI incidence,DE,2020-07-19,2020-W29,532.9,ERVISS
ARI incidence,DE,2020-07-12,2020-W28,520.9,ERVISS
ARI incidence,DE,2020-07-05,2020-W27,423.0,ERVISS
ARI incidence,DE,2020-06-28,2020-W26,374.0,ERVISS
ARI incidence,DE,2020-06-21,2020-W25,303.0,ERVISS
ARI incidence,HU,2025-03-23,2025-W12,2254.4,ERVISS
ARI incidence,HU,2025-03-16,2025-W11,2662.5,ERVISS
ARI incidence,HU,2025-03-09,2025-W10,3035.2,ERVISS
ARI incidence,HU,2025-03-02,2025-W09,3431.4,ERVISS
ARI incidence,HU,2025-02-23,2025-W08,3431.1,ERVISS
ARI incidence,HU,2025-02-16,2025-W07,3256.3,ERVISS
ARI incidence,HU,2025-02-09,2025-W06,3203.4,ERVISS
ARI incidence,HU,2025-02-02,2025-W05,3360.4,ERVISS
ARI incidence,HU,2025-01-26,2025-W04,3078.8,ERVISS
ARI incidence,HU,2025-01-19,2025-W03,2571.8,ERVISS
ARI incidence,HU,2025-01-12,2025-W02,2321.6,ERVISS
ARI incidence,HU,2025-01-05,2025-W01,1430.1,ERVISS
ARI incidence,HU,2024-12-22,2024-W51,2445.2,ERVISS
ARI incidence,HU,2024-12-15,2024-W50,2412.7,ERVISS
ARI incidence,HU,2024-12-08,2024-W49,2237.2,ERVISS
ARI incidence,HU,2024-12-01,2024-W48,2237.2,ERVISS
ARI incidence,HU,2024-11-24,2024-W47,2092.1,ERVISS
